Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789664234,200,,Aggregated,528.000000,0.200000,5,11,24,33,210,1100,1300,1400,1900,2700,2700,7129,2,5,116.1061966491272,1.1827080161310732,2724.5851249899715,9564.51045027353
1789664235,200,,Aggregated,582.900000,0.200000,5,11,23,32,110,1000,1300,1400,1900,2700,2700,7742,2,5,107.99665572910648,1.1827080161310732,2724.5851249899715,9568.760139498838
1789664236,200,,Aggregated,631.000000,0.200000,5,11,24,34,92,970,1300,1400,1900,2700,2700,8366,2,5,101.82136821914163,1.1827080161310732,2724.5851249899715,9612.829428639732
1789664237,200,,Aggregated,637.600000,0.100000,5,11,24,33,83,940,1300,1400,1900,2700,2700,9002,2,5,95.72524866787755,1.1827080161310732,2724.5851249899715,9607.89269051322
1789664238,200,,Aggregated,640.200000,0.100000,5,10,22,31,77,890,1200,1400,1900,2700,2700,9666,2,5,89.77004201018407,1.1827080161310732,2724.5851249899715,9603.343782329815
1789664239,200,,Aggregated,634.500000,0.100000,5,10,22,31,74,840,1200,1400,1900,2700,2700,10288,2,5,85.4140297987629,1.1827080161310732,2724.5851249899715,9563.673211508554
1789664240,200,,Aggregated,637.000000,0.100000,5,10,22,31,72,780,1200,1400,1900,2700,2700,10932,2,5,81.49434382862898,1.1827080161310732,2724.5851249899715,9518.5394255397
1789664241,200,,Aggregated,639.900000,0.100000,5,11,23,32,72,740,1200,1300,1900,2700,2700,11532,2,5,78.44452463191612,1.1827080161310732,2724.5851249899715,9524.517429760666
1789664242,200,,Aggregated,638.800000,0.100000,6,11,23,31,70,690,1100,1300,1900,2700,2700,12147,2,6,75.32417204049764,1.1827080161310732,2724.5851249899715,9517.066189182515
1789664243,200,,Aggregated,634.300000,0.100000,5,10,21,30,67,610,1100,1300,1900,2700,2700,12794,2,5,71.89358923287561,1.1827080161310732,2724.5851249899715,9462.722526184149
1789664244,200,,Aggregated,630.100000,0.000000,6,11,23,31,67,450,1100,1300,1900,2700,2700,13429,2,6,69.82390334758706,1.1827080161310732,2724.5851249899715,9485.0959118326
1789664245,200,,Aggregated,630.600000,0.000000,6,11,23,32,68,260,1100,1300,1900,2700,2700,14069,2,6,67.68211318181562,1.1827080161310732,2724.5851249899715,9499.729333996731
1789664246,200,,Aggregated,632.600000,0.000000,6,11,23,31,66,170,1100,1300,1900,2700,2700,14708,2,6,65.27540853440507,1.1827080161310732,2724.5851249899715,9524.779439760674
1789664247,200,,Aggregated,633.000000,0.000000,6,11,23,31,65,130,1100,1300,1900,2700,2700,15322,2,6,63.422686239599976,1.1827080161310732,2724.5851249899715,9511.036026628377
